"2017-04-18 13:30",2188384.77
"2017-04-18 13:45",2188491.26
"2017-04-18 14:00",2188599.04
"2017-04-18 14:15",2188707.07
"2017-04-18 14:30",2188806.91
"2017-04-18 14:45",2188873.47
"2017-04-18 15:00",2188961.28
"2017-04-18 15:15",2189049.60
"2017-04-18 15:30",2189157.12
"2017-04-18 15:45",2189270.78
"2017-04-18 16:00",2189385.98
"2017-04-18 16:15",2189501.18
"2017-04-18 16:30",2189614.34
"2017-04-18 16:45",2189725.95
"2017-04-18 17:00",2189835.52
"2017-04-18 17:15",2189943.30
"2017-04-18 17:30",2190047.74
"2017-04-18 17:45",2190145.02
"2017-04-18 18:00",2190224.64
"2017-04-18 18:15",2190302.72
"2017-04-18 18:30",2190364.42
"2017-04-18 18:45",2190421.25
"2017-04-18 19:00",2190477.82
"2017-04-18 19:15",2190534.14
"2017-04-18 19:30",2190593.79
"2017-04-18 19:45",2190695.17
"2017-04-18 20:00",2190797.57
"2017-04-18 20:15",2190878.46
"2017-04-18 20:30",2190956.03
"2017-04-18 20:45",2191031.55
"2017-04-18 21:00",2191106.30
"2017-04-18 21:15",2191162.88
"2017-04-18 21:30",2191213.57
"2017-04-18 21:45",2191265.02
"2017-04-18 22:00",2191316.22
"2017-04-18 22:15",2191367.94
"2017-04-18 22:30",2191461.12
"2017-04-18 22:45",2191563.01
"2017-04-18 23:00",2191661.82
"2017-04-18 23:15",2191755.26
"2017-04-18 23:30",2191834.62
"2017-04-18 23:45",2191906.82
"2017-04-19 00:00",2191977.22
"2017-04-19 00:15",2192043.01
"2017-04-19 00:30",2192095.23
"2017-04-19 00:45",2192145.15
"2017-04-19 01:00",2192194.56
"2017-04-19 01:15",2192244.74
"2017-04-19 01:30",2192311.55
"2017-04-19 01:45",2192380.93
"2017-04-19 02:00",2192448.00
"2017-04-19 02:15",2192514.56
"2017-04-19 02:30",2192580.86
"2017-04-19 02:45",2192645.12
"2017-04-19 03:00",2192710.14
"2017-04-19 03:15",2192774.40
"2017-04-19 03:30",2192836.86
"2017-04-19 03:45",2192883.97
"2017-04-19 04:00",2192931.07
"2017-04-19 04:15",2192977.66
"2017-04-19 04:30",2193024.26
"2017-04-19 04:45",2193071.36
"2017-04-19 05:00",2193118.46
"2017-04-19 05:15",2193166.85
"2017-04-19 05:30",2193214.21
"2017-04-19 05:45",2193260.29
"2017-04-19 06:00",2193317.38
"2017-04-19 06:15",2193380.61
"2017-04-19 06:30",2193441.54
"2017-04-19 06:45",2193502.72
"2017-04-19 07:00",2193577.22
"2017-04-19 07:15",2193661.44
"2017-04-19 07:30",2193746.18
"2017-04-19 07:45",2193831.17
"2017-04-19 08:00",2193915.65
"2017-04-19 08:15",2194001.15
"2017-04-19 08:30",2194087.68
